Dist_um,Line_01,Line_02,Line_03,Line_04,Line_05,Line_06,Line_07,Line_08,Line_09,Line_10,Line_11,Line_12,Line_13,Line_14,Line_15,Line_16,Line_17,Line_18,Line_19,Line_20,Line_21,Line_22,Line_23,Line_24,Line_25,Line_26,Line_27,Line_28,Line_29,Line_30,Mean,Std
91.2,172,163.724136352539,160,159.172409057617,150.896545410156,148,150.482757568359,162.896560668945,169.103454589844,170.75862121582,166.620697021484,169.517242431641,170.344818115234,166.206909179688,150.275863647461,144.068969726562,148,148,148,150.482757568359,167.034484863281,174.896545410156,176.96549987793,172.827590942383,158.75862121582,146.551727294922,142.413787841797,153.172409057617,161.862075805664,166,159.634482828776,10.3913362722217
91.8,166,161.862075805664,160,160,160,165.379302978516,172,172,165.793106079102,161.24137878418,165.379318237305,169.517242431641,172,172,168.068969726562,166,166,166,166,166,166,166,167.034469604492,171.172424316406,165.379302978516,160,160,163.724136352539,166,166,165.751724243164,3.77273125964022
92.4,172,180.275863647461,184,182.75862121582,170.344818115234,163.310333251953,160,160,153.793090820312,152.965515136719,169.517242431641,175.517242431641,178,178,174.068969726562,169.931030273438,165.379318237305,152.965515136719,145.517242431641,143.862075805664,156.275863647461,160,157.931030273438,149.655166625977,144.689651489258,146.344818115234,158.75862121582,163.724136352539,164.137924194336,160,163.124136352539,11.6934089991655
93,148,164.551727294922,169.72412109375,165.586212158203,161.448272705078,160,157.517242431641,145.103439331055,142,146.965515136719,163.517242431641,166,164.344818115234,160.206893920898,167.862060546875,169.931030273438,165.793106079102,161.655166625977,162.482757568359,166,166,166,167.034469604492,171.172424316406,165.379302978516,160,160,163.724136352539,164.137924194336,160,161.737928771973,7.27860634396795
93.6,148,156.275863647461,155.448272705078,148,148,145.310348510742,142,142,157.517242431641,174.482757568359,182.75862121582,169.931030273438,161.655166625977,165.793106079102,177.793090820312,184,183.793090820312,179.655166625977,180.482757568359,182.75862121582,174.482757568359,166.206893920898,161.034484863281,165.172409057617,166,166,166,166,164.137924194336,160,164.689653523763,12.8104660755633
94.2,148,148,148,148.827590942383,157.103454589844,162.689666748047,166,166,156.689651489258,146.75862121582,142.620697021484,145.517242431641,148,148,144.068969726562,144.068969726562,148.413787841797,156.689651489258,164.965515136719,171.379302978516,167.241363525391,157.310333251953,150.068969726562,158.344818115234,160,160,160,160,160,160,155.158620198568,8.08433330183405
94.8,166,166,168.275848388672,171.172424316406,162.896545410156,165.379302978516,172.827590942383,176.965515136719,174.896545410156,172,172,168.482757568359,164.344818115234,160.206893920898,148.206909179688,144.068969726562,148.413787841797,156.689651489258,155.034484863281,149.862060546875,162.275848388672,168.896545410156,170.965515136719,166.827575683594,162.689666748047,161.448272705078,165.586212158203,173.448272705078,178,178,165.062067159017,9.04614928727075
95.4,160,164.137924194336,166,166.413803100586,170.551727294922,172,172.827590942383,176.965515136719,178,175.517242431641,167.24137878418,162.482757568359,160,160,160,162.068969726562,166.206893920898,170.344833374023,174.482757568359,177.379318237305,173.241363525391,169.103454589844,164.965515136719,160.827590942383,153.379302978516,150.896545410156,159.172409057617,163.724136352539,166,166,166.331034342448,6.90157849618432
96,172,151.310348510742,139.72412109375,136.827590942383,145.103454589844,156.068969726562,165.172409057617,161.034484863281,160,160,160,163.517242431641,169.310333251953,177.586196899414,181.931030273438,179.862060546875,172,172,169.517242431641,165.379318237305,161.24137878418,160,160,160,160,161.448272705078,165.586212158203,166,164.137924194336,160,162.558619689941,10.1974484168373
96.6,172,167.862060546875,159.172409057617,148.827590942383,157.103454589844,162.689666748047,166,166,162.896545410156,160,160,167.034484863281,173.655166625977,177.793090820312,170.137939453125,163.931030273438,159.586212158203,151.310348510742,145.517242431641,143.862075805664,156.275863647461,165.793106079102,170.965515136719,166.827575683594,152.75862121582,143.448272705078,147.586212158203,155.448272705078,160,160,160.482758585612,9.00667178095924
97.2,160,151.724136352539,152.551727294922,160.413787841797,164.551727294922,163.310333251953,160,160,160,161.24137878418,165.379318237305,169.517242431641,170.344818115234,166.206909179688,166,168.068969726562,171.793106079102,167.655181884766,166,163.517242431641,146.965515136719,144.896545410156,151.103454589844,163.517242431641,162.689666748047,161.448272705078,165.586212158203,162.275863647461,160,160,161.558621724447,6.51772002855376
97.8,136,152.551727294922,164.551727294922,171.172424316406,162.896545410156,162.689666748047,168.482757568359,180.896545410156,177.793106079102,172,172,172,163.724136352539,143.034484863281,138.068969726562,138.068969726562,142.620681762695,155.034484863281,162.482757568359,166,166,166,166,166,166,167.448272705078,171.586212158203,172,173.862060546875,178,163.16551767985,12.333886154016
98.4,172,180.275863647461,181.724136352539,177.172409057617,168.896545410156,166,166,166,166,166,166,155.448272705078,148,148,163.724136352539,172,171.172424316406,154.620697021484,145.517242431641,142.620697021484,146.75862121582,159.586212158203,172,172,165.379302978516,160,160,160,161.862075805664,166,163.35862121582,10.0733964798346
99,172,172,172,172,172,169.310348510742,165.172409057617,161.034484863281,160,160,160,160,160,160,163.931030273438,163.931030273438,160.206893920898,164.344833374023,168.482757568359,171.379302978516,167.241363525391,168.896545410156,173.034469604492,177.172409057617,174.689666748047,170.551727294922,166.413787841797,166,164.137924194336,160,166.531032816569,5.33015563110285
99.6,172,172,172,172.413803100586,176.551727294922,172.620697021484,166,166,172.206893920898,176.75862121582,172.620681762695,168.482757568359,161.034484863281,148.620681762695,148,154.206893920898,166.206893920898,170.344833374023,174.482757568359,178,178,178,179.034469604492,183.172409057617,180.689651489258,175.103454589844,166.827590942383,166,167.862060546875,172,170.24137878418,8.47949557008866
100.2,166,166,170.551727294922,178.827590942383,187.103439331055,181.931030273438,170.344833374023,162.068969726562,166.206893920898,170.75862121582,166.620697021484,151.931030273438,146.965515136719,159.379318237305,167.862060546875,169.931030273438,166.413787841797,174.689651489258,178,176.137939453125,163.724136352539,160,161.034484863281,165.172409057617,169.310348510742,172,172,164.551727294922,160,160,167.517241414388,8.39087695602471
100.8,166,178.413787841797,177.172409057617,165.586212158203,161.448272705078,160,160.827575683594,164.965515136719,166,161.034484863281,144.482757568359,142,142,142,157.724136352539,168.068969726562,171.172424316406,154.620697021484,155.448272705078,166,166,157.310333251953,150.068969726562,158.344818115234,163.310333251953,164.551727294922,160.413787841797,160,160,160,160.165516153971,9.16298750554014
101.4,160,151.724136352539,154.827575683594,166,166,166,165.172409057617,161.034484863281,166.206893920898,173.24137878418,177.379318237305,170.965515136719,161.034484863281,148.620681762695,155.862060546875,166.206893920898,177.793090820312,173.655181884766,162.068969726562,148,148,148,150.068969726562,158.344818115234,163.310333251953,161.655166625977,149.24137878418,148,155.448272705078,172,160.862067159017,9.30330084651567
102,160,164.137924194336,166,164.75862121582,152.344833374023,142.620697021484,137.655166625977,145.931030273438,154.206909179688,160,160,160,156.689651489258,148.413787841797,155.862060546875,162.068969726562,166,166,168.482757568359,171.379302978516,167.241363525391,168.896545410156,175.103439331055,187.517242431641,186.689666748047,181.103454589844,172.827590942383,168.275863647461,166,166,163.406895955404,11.5051186961872
