Sample,Dist_px,Dist_um,MeanIntensity,StdIntensity
142,141,84.6,153.496552022298,8.32169635165615
143,142,85.2,157.565518697103,8.77143346259482
144,143,85.8,157.337930297852,10.6854829711902
145,144,86.4,159.289654032389,7.94697311546024
146,145,87,159.206895446777,6.58695746174851
147,146,87.6,153.324137878418,10.7667030045233
148,147,88.2,157.786206563314,9.75666587933187
149,148,88.8,160.227585347493,7.1661489793337
150,149,89.4,163.806895955404,6.00371329918111
151,150,90,159.903446451823,6.80598430396654
152,151,90.6,162.034479777018,11.0302858893301
153,152,91.2,159.634482828776,10.3913362722217
154,153,91.8,165.751724243164,3.77273125964022
155,154,92.4,163.124136352539,11.6934089991655
156,155,93,161.737928771973,7.27860634396795
157,156,93.6,164.689653523763,12.8104660755633
158,157,94.2,155.158620198568,8.08433330183405
159,158,94.8,165.062067159017,9.04614928727075
160,159,95.4,166.331034342448,6.90157849618432
161,160,96,162.558619689941,10.1974484168373
162,161,96.6,160.482758585612,9.00667178095924
163,162,97.2,161.558621724447,6.51772002855376
164,163,97.8,163.16551767985,12.333886154016
165,164,98.4,163.35862121582,10.0733964798346
166,165,99,166.531032816569,5.33015563110285
167,166,99.6,170.24137878418,8.47949557008866
168,167,100.2,167.517241414388,8.39087695602471
169,168,100.8,160.165516153971,9.16298750554014
170,169,101.4,160.862067159017,9.30330084651567
171,170,102,163.406895955404,11.5051186961872
