Dist_um,Line_01,Line_02,Line_03,Line_04,Line_05,Line_06,Line_07,Line_08,Line_09,Line_10,Line_11,Line_12,Line_13,Line_14,Line_15,Line_16,Line_17,Line_18,Line_19,Line_20,Mean,Std
36.54,22845,22801.68359375,22773.158203125,22726.7890625,22690.998046875,22649.15625,22614.421875,22609.525390625,22601.947265625,22573.2109375,22549,22529.31640625,22518.158203125,22530.947265625,22542.6328125,22560.7890625,22565,22561.421875,22584.68359375,22590,22620.8919921875,96.4332416313412
38.28,22816,22747.2109375,22779.525390625,22707.31640625,22658.47265625,22628.2109375,22575.052734375,22587.47265625,22572.736328125,22560.84375,22551.89453125,22519.84375,22508.474609375,22489.89453125,22487.89453125,22516.841796875,22506.31640625,22544.15625,22540.474609375,22549,22592.381640625,98.6607117374337
40.02,22766,22749.2109375,22749.947265625,22714.841796875,22657.998046875,22611.421875,22561.2109375,22553,22553,22544.947265625,22533.89453125,22515.2109375,22481.52734375,22451.89453125,22438.10546875,22449.419921875,22470.685546875,22474,22517.580078125,22536,22566.4948242187,106.472137428446
41.76,22732,22736.31640625,22722.2109375,22701.7890625,22659.05078125,22590.89453125,22546.578125,22531.736328125,22553.421875,22545.580078125,22524,22507.2109375,22462.7890625,22418.68359375,22391.52734375,22392.31640625,22419.263671875,22441.89453125,22503.68359375,22532,22545.6473632812,113.015767452093
43.5,22732,22706.7890625,22697.73828125,22652.369140625,22636.578125,22586.84375,22571.3671875,22555.525390625,22545.841796875,22530.31640625,22510.841796875,22489.158203125,22450.421875,22397.7890625,22375.369140625,22383.26171875,22400.314453125,22439.68359375,22480,22515,22532.8604492188,110.31050603791
45.24,22707,22716.474609375,22651.736328125,22639.578125,22622.314453125,22591.52734375,22603.2109375,22570.314453125,22538.52734375,22529.31640625,22507.2109375,22489.578125,22431.68359375,22392.6328125,22380.10546875,22381.15625,22438.421875,22426.630859375,22491.263671875,22503,22530.5841796875,104.856067362873
46.98,22712,22684.68359375,22657.10546875,22623.3671875,22613.68359375,22590,22602,22598.89453125,22557.84375,22558.16015625,22520.7890625,22472.369140625,22418.89453125,22392.841796875,22405.474609375,22411,22432.052734375,22458.3671875,22480.896484375,22474,22533.2211914062,99.5571784174833
48.72,22716,22673.580078125,22660.2109375,22608.47265625,22595,22601.578125,22623.7890625,22619.841796875,22586.7890625,22550.10546875,22503.7890625,22460,22420.6328125,22392.6328125,22398.525390625,22419.578125,22413.052734375,22452.158203125,22457,22444,22529.8368164062,104.258447916467
50.46,22628,22649.2109375,22652.15625,22640.421875,22604.419921875,22555.47265625,22534.947265625,22519.2109375,22527,22537.16015625,22517.158203125,22482.05078125,22429.421875,22393.89453125,22383.052734375,22385.158203125,22396.947265625,22413.314453125,22438.68359375,22403,22504.5340820312,95.645186217257
52.2,22582,22593.52734375,22651.736328125,22603.685546875,22576.31640625,22526.841796875,22488.736328125,22483.05078125,22474.2109375,22490.7890625,22484.47265625,22435,22395.630859375,22356,22353.578125,22366.474609375,22344.578125,22396.369140625,22379.31640625,22340,22466.1157226562,98.5193220829309
